method,n,threads,repeat,elapsed_seconds
openmp_block_row_parallel,5000,54,0,0.358005847
openmp_block_row_parallel,5000,54,1,0.359872554
openmp_block_row_parallel,5000,54,2,0.361244823
openmp_block_row_parallel,5000,54,3,0.360971485
openmp_block_row_parallel,5000,54,4,0.361676853
openmp_block_row_parallel,5000,55,0,0.358893952
openmp_block_row_parallel,5000,55,1,0.361402754
openmp_block_row_parallel,5000,55,2,0.361055169
openmp_block_row_parallel,5000,55,3,0.360628634
openmp_block_row_parallel,5000,55,4,0.361172731
openmp_block_row_parallel,5000,56,0,0.35715871
openmp_block_row_parallel,5000,56,1,0.359288114
openmp_block_row_parallel,5000,56,2,0.361277441
openmp_block_row_parallel,5000,56,3,0.361655858
openmp_block_row_parallel,5000,56,4,0.358826273
openmp_block_row_parallel,5000,57,0,0.359967859
openmp_block_row_parallel,5000,57,1,0.358559858
openmp_block_row_parallel,5000,57,2,0.357890606
openmp_block_row_parallel,5000,57,3,0.357617318
openmp_block_row_parallel,5000,57,4,0.359821004
openmp_block_row_parallel,5000,58,0,0.356176874
openmp_block_row_parallel,5000,58,1,0.355806995
openmp_block_row_parallel,5000,58,2,0.359684556
openmp_block_row_parallel,5000,58,3,0.359952991
openmp_block_row_parallel,5000,58,4,0.354215396
openmp_block_row_parallel,5000,59,0,0.356959979
openmp_block_row_parallel,5000,59,1,0.360140548
openmp_block_row_parallel,5000,59,2,0.35932108
openmp_block_row_parallel,5000,59,3,0.360984769
openmp_block_row_parallel,5000,59,4,0.35636493
openmp_block_row_parallel,5000,60,0,0.359088088
openmp_block_row_parallel,5000,60,1,0.357994669
openmp_block_row_parallel,5000,60,2,0.356761383
openmp_block_row_parallel,5000,60,3,0.36012983
openmp_block_row_parallel,5000,60,4,0.358497531
openmp_block_row_parallel,5000,61,0,0.356646707
openmp_block_row_parallel,5000,61,1,0.356761137
openmp_block_row_parallel,5000,61,2,0.355829023
openmp_block_row_parallel,5000,61,3,0.356363189
openmp_block_row_parallel,5000,61,4,0.357368261
openmp_block_row_parallel,5000,62,0,0.35905653
openmp_block_row_parallel,5000,62,1,0.357500441
openmp_block_row_parallel,5000,62,2,0.357680524
openmp_block_row_parallel,5000,62,3,0.356837717
openmp_block_row_parallel,5000,62,4,0.358242038
openmp_block_row_parallel,5000,63,0,0.356851063
openmp_block_row_parallel,5000,63,1,0.358712561
openmp_block_row_parallel,5000,63,2,0.358071033
openmp_block_row_parallel,5000,63,3,0.356984739
openmp_block_row_parallel,5000,63,4,0.359595892
openmp_block_row_parallel,5000,64,0,0.35641009
openmp_block_row_parallel,5000,64,1,0.359977304
openmp_block_row_parallel,5000,64,2,0.359072212
openmp_block_row_parallel,5000,64,3,0.356386704
openmp_block_row_parallel,5000,64,4,0.356930234
openmp_block_row_parallel,5000,65,0,0.360733758
openmp_block_row_parallel,5000,65,1,0.359593968
openmp_block_row_parallel,5000,65,2,0.359516441
openmp_block_row_parallel,5000,65,3,0.362800454
openmp_block_row_parallel,5000,65,4,0.361580473
openmp_block_row_parallel,5000,66,0,0.361152102
openmp_block_row_parallel,5000,66,1,0.361351347
openmp_block_row_parallel,5000,66,2,0.361094052
openmp_block_row_parallel,5000,66,3,0.361303117
openmp_block_row_parallel,5000,66,4,0.359811022
openmp_block_row_parallel,5000,67,0,0.363536833
openmp_block_row_parallel,5000,67,1,0.360771255
openmp_block_row_parallel,5000,67,2,0.360701399
openmp_block_row_parallel,5000,67,3,0.360542206
openmp_block_row_parallel,5000,67,4,0.35998148
openmp_block_row_parallel,5000,68,0,0.359692761
openmp_block_row_parallel,5000,68,1,0.358778968
openmp_block_row_parallel,5000,68,2,0.359739961
openmp_block_row_parallel,5000,68,3,0.36163432
openmp_block_row_parallel,5000,68,4,0.360918927
openmp_block_row_parallel,5000,69,0,0.358785668
openmp_block_row_parallel,5000,69,1,0.35834323
openmp_block_row_parallel,5000,69,2,0.357147762
openmp_block_row_parallel,5000,69,3,0.357391461
openmp_block_row_parallel,5000,69,4,0.358402303
openmp_block_row_parallel,5000,70,0,0.355464132
openmp_block_row_parallel,5000,70,1,0.354947981
openmp_block_row_parallel,5000,70,2,0.357313399
openmp_block_row_parallel,5000,70,3,0.354812691
openmp_block_row_parallel,5000,70,4,0.355028292
openmp_block_row_parallel,5000,71,0,0.354744309
openmp_block_row_parallel,5000,71,1,0.353377747
openmp_block_row_parallel,5000,71,2,0.353092463
openmp_block_row_parallel,5000,71,3,0.353979665
openmp_block_row_parallel,5000,71,4,0.352182999
openmp_block_row_parallel,5000,72,0,0.352658118
openmp_block_row_parallel,5000,72,1,0.350623661
openmp_block_row_parallel,5000,72,2,0.350709977
openmp_block_row_parallel,5000,72,3,0.35175974
openmp_block_row_parallel,5000,72,4,0.350475801
openmp_block_row_parallel,5000,73,0,0.348552858
openmp_block_row_parallel,5000,73,1,0.348783408
openmp_block_row_parallel,5000,73,2,0.350423433
openmp_block_row_parallel,5000,73,3,0.347513014
openmp_block_row_parallel,5000,73,4,0.348476687
openmp_block_row_parallel,5000,74,0,0.347558008
openmp_block_row_parallel,5000,74,1,0.346857501
openmp_block_row_parallel,5000,74,2,0.347029296
openmp_block_row_parallel,5000,74,3,0.348350829
openmp_block_row_parallel,5000,74,4,0.346312806
openmp_block_row_parallel,5000,75,0,0.347239411
openmp_block_row_parallel,5000,75,1,0.346786907
openmp_block_row_parallel,5000,75,2,0.346680049
openmp_block_row_parallel,5000,75,3,0.346354773
openmp_block_row_parallel,5000,75,4,0.346729613
openmp_block_row_parallel,5000,76,0,0.342249191
openmp_block_row_parallel,5000,76,1,0.341052272
openmp_block_row_parallel,5000,76,2,0.341187804
openmp_block_row_parallel,5000,76,3,0.340163124
openmp_block_row_parallel,5000,76,4,0.342949147
openmp_tile_list_parallel,5000,1,0,4.549682771
openmp_tile_list_parallel,5000,1,1,4.521092384
openmp_tile_list_parallel,5000,1,2,4.522577974
openmp_tile_list_parallel,5000,1,3,4.516347248
openmp_tile_list_parallel,5000,1,4,4.521935565
openmp_tile_list_parallel,5000,2,0,13.36497382
openmp_tile_list_parallel,5000,2,1,13.3655426
openmp_tile_list_parallel,5000,2,2,13.35843726
openmp_tile_list_parallel,5000,2,3,13.3561119
openmp_tile_list_parallel,5000,2,4,13.34954116
openmp_tile_list_parallel,5000,3,0,4.976914364
openmp_tile_list_parallel,5000,3,1,4.972280723
openmp_tile_list_parallel,5000,3,2,4.978318554
openmp_tile_list_parallel,5000,3,3,4.974330443
openmp_tile_list_parallel,5000,3,4,4.976438632
openmp_tile_list_parallel,5000,4,0,6.803146865
openmp_tile_list_parallel,5000,4,1,6.823964429
openmp_tile_list_parallel,5000,4,2,6.8205434
openmp_tile_list_parallel,5000,4,3,6.802561978
openmp_tile_list_parallel,5000,4,4,6.850844806
openmp_tile_list_parallel,5000,5,0,4.342628138
openmp_tile_list_parallel,5000,5,1,4.336423554
openmp_tile_list_parallel,5000,5,2,4.329836015
openmp_tile_list_parallel,5000,5,3,4.341781264
openmp_tile_list_parallel,5000,5,4,4.34336654
openmp_tile_list_parallel,5000,6,0,4.110189528
openmp_tile_list_parallel,5000,6,1,4.090783377
openmp_tile_list_parallel,5000,6,2,4.101998719
openmp_tile_list_parallel,5000,6,3,4.103464562
openmp_tile_list_parallel,5000,6,4,4.106343635
openmp_tile_list_parallel,5000,7,0,3.48417945
openmp_tile_list_parallel,5000,7,1,3.483942206
openmp_tile_list_parallel,5000,7,2,3.491491259
openmp_tile_list_parallel,5000,7,3,3.483729151
openmp_tile_list_parallel,5000,7,4,3.477703022
openmp_tile_list_parallel,5000,8,0,3.278293483
openmp_tile_list_parallel,5000,8,1,3.291343206
openmp_tile_list_parallel,5000,8,2,3.275904885
openmp_tile_list_parallel,5000,8,3,3.282464593
openmp_tile_list_parallel,5000,8,4,3.281000698
openmp_tile_list_parallel,5000,9,0,2.916557185
openmp_tile_list_parallel,5000,9,1,2.915516654
openmp_tile_list_parallel,5000,9,2,2.90846274
openmp_tile_list_parallel,5000,9,3,2.913000761
openmp_tile_list_parallel,5000,9,4,2.91325622
openmp_tile_list_parallel,5000,10,0,2.748695673
openmp_tile_list_parallel,5000,10,1,2.753470266
openmp_tile_list_parallel,5000,10,2,2.74387931
openmp_tile_list_parallel,5000,10,3,2.756238312
openmp_tile_list_parallel,5000,10,4,2.751315148
openmp_tile_list_parallel,5000,11,0,2.49129538
openmp_tile_list_parallel,5000,11,1,2.492533437
openmp_tile_list_parallel,5000,11,2,2.493501008
openmp_tile_list_parallel,5000,11,3,2.489708148
openmp_tile_list_parallel,5000,11,4,2.493188523
openmp_tile_list_parallel,5000,12,0,2.37139796
openmp_tile_list_parallel,5000,12,1,2.363208166
openmp_tile_list_parallel,5000,12,2,2.36629131
openmp_tile_list_parallel,5000,12,3,2.369075537
openmp_tile_list_parallel,5000,12,4,2.367569153
openmp_tile_list_parallel,5000,13,0,2.196335308
openmp_tile_list_parallel,5000,13,1,2.1926144
openmp_tile_list_parallel,5000,13,2,2.196224478
openmp_tile_list_parallel,5000,13,3,2.193875812
openmp_tile_list_parallel,5000,13,4,2.190631417
openmp_tile_list_parallel,5000,14,0,2.10980782
openmp_tile_list_parallel,5000,14,1,2.107646885
openmp_tile_list_parallel,5000,14,2,2.107481865
openmp_tile_list_parallel,5000,14,3,2.103001691
openmp_tile_list_parallel,5000,14,4,2.109620728
openmp_tile_list_parallel,5000,15,0,1.965727931
openmp_tile_list_parallel,5000,15,1,1.963780615
openmp_tile_list_parallel,5000,15,2,1.966107658
openmp_tile_list_parallel,5000,15,3,1.967203476
openmp_tile_list_parallel,5000,15,4,1.966083093
openmp_tile_list_parallel,5000,16,0,1.901303575
openmp_tile_list_parallel,5000,16,1,1.89253818
openmp_tile_list_parallel,5000,16,2,1.902596559
openmp_tile_list_parallel,5000,16,3,1.895155972
openmp_tile_list_parallel,5000,16,4,1.904682077
openmp_tile_list_parallel,5000,17,0,1.803123238
openmp_tile_list_parallel,5000,17,1,1.799348068
openmp_tile_list_parallel,5000,17,2,1.80326003
openmp_tile_list_parallel,5000,17,3,1.800249287
openmp_tile_list_parallel,5000,17,4,1.797353592
openmp_tile_list_parallel,5000,18,0,1.749173834
openmp_tile_list_parallel,5000,18,1,1.755296954
openmp_tile_list_parallel,5000,18,2,1.753561274
openmp_tile_list_parallel,5000,18,3,1.752925779
openmp_tile_list_parallel,5000,18,4,1.749494964
openmp_tile_list_parallel,5000,19,0,1.674877515
openmp_tile_list_parallel,5000,19,1,1.671999689
openmp_tile_list_parallel,5000,19,2,1.674249731
openmp_tile_list_parallel,5000,19,3,1.674448483
openmp_tile_list_parallel,5000,19,4,1.670126701
openmp_tile_list_parallel,5000,20,0,1.635107612
openmp_tile_list_parallel,5000,20,1,1.626721048
openmp_tile_list_parallel,5000,20,2,1.632023477
openmp_tile_list_parallel,5000,20,3,1.626651571
openmp_tile_list_parallel,5000,20,4,1.633304675
openmp_tile_list_parallel,5000,21,0,1.570618059
openmp_tile_list_parallel,5000,21,1,1.572393713
openmp_tile_list_parallel,5000,21,2,1.572111883
openmp_tile_list_parallel,5000,21,3,1.572462259
openmp_tile_list_parallel,5000,21,4,1.573924214
openmp_tile_list_parallel,5000,22,0,1.541785741
openmp_tile_list_parallel,5000,22,1,1.539094864
openmp_tile_list_parallel,5000,22,2,1.545318371
openmp_tile_list_parallel,5000,22,3,1.54397772
openmp_tile_list_parallel,5000,22,4,1.541919035
openmp_tile_list_parallel,5000,23,0,1.499537162
openmp_tile_list_parallel,5000,23,1,1.495609288
openmp_tile_list_parallel,5000,23,2,1.502084556
openmp_tile_list_parallel,5000,23,3,1.499065386
openmp_tile_list_parallel,5000,23,4,1.496815072
openmp_tile_list_parallel,5000,24,0,1.465483309
openmp_tile_list_parallel,5000,24,1,1.468338114
openmp_tile_list_parallel,5000,24,2,1.47222005
openmp_tile_list_parallel,5000,24,3,1.470419228
openmp_tile_list_parallel,5000,24,4,1.47296939
openmp_tile_list_parallel,5000,25,0,1.431579906
openmp_tile_list_parallel,5000,25,1,1.430651565
openmp_tile_list_parallel,5000,25,2,1.426557139
openmp_tile_list_parallel,5000,25,3,1.432409818
openmp_tile_list_parallel,5000,25,4,1.428860054
openmp_tile_list_parallel,5000,26,0,1.408000322
openmp_tile_list_parallel,5000,26,1,1.40735015
openmp_tile_list_parallel,5000,26,2,1.402480783
openmp_tile_list_parallel,5000,26,3,1.40853897
openmp_tile_list_parallel,5000,26,4,1.415251222
openmp_tile_list_parallel,5000,27,0,1.368372255
openmp_tile_list_parallel,5000,27,1,1.378362784
openmp_tile_list_parallel,5000,27,2,1.36878354
openmp_tile_list_parallel,5000,27,3,1.370518131
openmp_tile_list_parallel,5000,27,4,1.373151417
openmp_tile_list_parallel,5000,28,0,1.355982555
openmp_tile_list_parallel,5000,28,1,1.349489368
openmp_tile_list_parallel,5000,28,2,1.342519803
openmp_tile_list_parallel,5000,28,3,1.344097812
openmp_tile_list_parallel,5000,28,4,1.348924628
openmp_tile_list_parallel,5000,29,0,1.323897032
openmp_tile_list_parallel,5000,29,1,1.31728269
openmp_tile_list_parallel,5000,29,2,1.318259057
openmp_tile_list_parallel,5000,29,3,1.322658798
openmp_tile_list_parallel,5000,29,4,1.319788553
openmp_tile_list_parallel,5000,30,0,1.31300714
openmp_tile_list_parallel,5000,30,1,1.303464939
openmp_tile_list_parallel,5000,30,2,1.301430841
openmp_tile_list_parallel,5000,30,3,1.305527226
openmp_tile_list_parallel,5000,30,4,1.303319002
openmp_tile_list_parallel,5000,31,0,1.278483221
openmp_tile_list_parallel,5000,31,1,1.272105303
openmp_tile_list_parallel,5000,31,2,1.284139529
openmp_tile_list_parallel,5000,31,3,1.286462736
openmp_tile_list_parallel,5000,31,4,1.281207199
openmp_tile_list_parallel,5000,32,0,1.256790546
openmp_tile_list_parallel,5000,32,1,1.267742966
openmp_tile_list_parallel,5000,32,2,1.26103242
openmp_tile_list_parallel,5000,32,3,1.266850462
openmp_tile_list_parallel,5000,32,4,1.260516722
openmp_tile_list_parallel,5000,33,0,1.248844726
openmp_tile_list_parallel,5000,33,1,1.253989558
openmp_tile_list_parallel,5000,33,2,1.242074316
openmp_tile_list_parallel,5000,33,3,1.243528251
openmp_tile_list_parallel,5000,33,4,1.241486575
openmp_tile_list_parallel,5000,34,0,1.230182392
openmp_tile_list_parallel,5000,34,1,1.229477616
openmp_tile_list_parallel,5000,34,2,1.221252177
openmp_tile_list_parallel,5000,34,3,1.231226651
openmp_tile_list_parallel,5000,34,4,1.228725912
openmp_tile_list_parallel,5000,35,0,1.217382465
openmp_tile_list_parallel,5000,35,1,1.215088944
openmp_tile_list_parallel,5000,35,2,1.215135613
openmp_tile_list_parallel,5000,35,3,1.217055571
openmp_tile_list_parallel,5000,35,4,1.215061294
openmp_tile_list_parallel,5000,36,0,1.193523394
openmp_tile_list_parallel,5000,36,1,1.201672076
openmp_tile_list_parallel,5000,36,2,1.205011067
openmp_tile_list_parallel,5000,36,3,1.19869677
openmp_tile_list_parallel,5000,36,4,1.202645263
openmp_tile_list_parallel,5000,37,0,1.188008271
openmp_tile_list_parallel,5000,37,1,1.19041008
openmp_tile_list_parallel,5000,37,2,1.182501956
openmp_tile_list_parallel,5000,37,3,1.184438508
openmp_tile_list_parallel,5000,37,4,1.186968626
openmp_tile_list_parallel,5000,38,0,1.172595877
openmp_tile_list_parallel,5000,38,1,1.165886753
openmp_tile_list_parallel,5000,38,2,1.167106625
openmp_tile_list_parallel,5000,38,3,1.172650299
openmp_tile_list_parallel,5000,38,4,1.167409781
openmp_tile_list_parallel,5000,39,0,1.157226569
openmp_tile_list_parallel,5000,39,1,1.152594127
openmp_tile_list_parallel,5000,39,2,1.148580678
openmp_tile_list_parallel,5000,39,3,1.162647478
openmp_tile_list_parallel,5000,39,4,1.15854277
openmp_tile_list_parallel,5000,40,0,1.148070772
openmp_tile_list_parallel,5000,40,1,1.151697297
openmp_tile_list_parallel,5000,40,2,1.141393933
openmp_tile_list_parallel,5000,40,3,1.14887746
openmp_tile_list_parallel,5000,40,4,1.15147392
openmp_tile_list_parallel,5000,41,0,1.134104453
openmp_tile_list_parallel,5000,41,1,1.138520281
openmp_tile_list_parallel,5000,41,2,1.138380449
openmp_tile_list_parallel,5000,41,3,1.134842926
openmp_tile_list_parallel,5000,41,4,1.132495433
openmp_tile_list_parallel,5000,42,0,1.121692164
openmp_tile_list_parallel,5000,42,1,1.11955965
openmp_tile_list_parallel,5000,42,2,1.117286293
openmp_tile_list_parallel,5000,42,3,1.118183663
openmp_tile_list_parallel,5000,42,4,1.112813761
openmp_tile_list_parallel,5000,43,0,1.123019042
openmp_tile_list_parallel,5000,43,1,1.119333025
openmp_tile_list_parallel,5000,43,2,1.122692067
openmp_tile_list_parallel,5000,43,3,1.115067212
openmp_tile_list_parallel,5000,43,4,1.11845134
openmp_tile_list_parallel,5000,44,0,1.099675273
openmp_tile_list_parallel,5000,44,1,1.093846097
openmp_tile_list_parallel,5000,44,2,1.101714809
openmp_tile_list_parallel,5000,44,3,1.099133275
openmp_tile_list_parallel,5000,44,4,1.100265602
openmp_tile_list_parallel,5000,45,0,1.098131941
openmp_tile_list_parallel,5000,45,1,1.101456243
openmp_tile_list_parallel,5000,45,2,1.10124483
openmp_tile_list_parallel,5000,45,3,1.103517637
openmp_tile_list_parallel,5000,45,4,1.090717026
openmp_tile_list_parallel,5000,46,0,1.083964513
openmp_tile_list_parallel,5000,46,1,1.089847616
openmp_tile_list_parallel,5000,46,2,1.084692121
openmp_tile_list_parallel,5000,46,3,1.088491941
openmp_tile_list_parallel,5000,46,4,1.085051664
openmp_tile_list_parallel,5000,47,0,1.071404506
openmp_tile_list_parallel,5000,47,1,1.084428373
openmp_tile_list_parallel,5000,47,2,1.079339203
openmp_tile_list_parallel,5000,47,3,1.077878409
openmp_tile_list_parallel,5000,47,4,1.083056095
openmp_tile_list_parallel,5000,48,0,1.056928726
openmp_tile_list_parallel,5000,48,1,1.077059774
openmp_tile_list_parallel,5000,48,2,1.065850698
openmp_tile_list_parallel,5000,48,3,1.062773004
openmp_tile_list_parallel,5000,48,4,1.061157913
openmp_tile_list_parallel,5000,49,0,1.054513772
openmp_tile_list_parallel,5000,49,1,1.064568659
openmp_tile_list_parallel,5000,49,2,1.063676598
openmp_tile_list_parallel,5000,49,3,1.069094978
openmp_tile_list_parallel,5000,49,4,1.063357506
openmp_tile_list_parallel,5000,50,0,1.054357297
openmp_tile_list_parallel,5000,50,1,1.048329412
openmp_tile_list_parallel,5000,50,2,1.04585123
openmp_tile_list_parallel,5000,50,3,1.052282291
openmp_tile_list_parallel,5000,50,4,1.04844308
openmp_tile_list_parallel,5000,51,0,1.054579114
openmp_tile_list_parallel,5000,51,1,1.05185685
openmp_tile_list_parallel,5000,51,2,1.042791101
openmp_tile_list_parallel,5000,51,3,1.044871672
openmp_tile_list_parallel,5000,51,4,1.035050134
openmp_tile_list_parallel,5000,52,0,1.046863521
openmp_tile_list_parallel,5000,52,1,1.038106911
openmp_tile_list_parallel,5000,52,2,1.037082708
openmp_tile_list_parallel,5000,52,3,1.034051437
openmp_tile_list_parallel,5000,52,4,1.035996813
openmp_tile_list_parallel,5000,53,0,1.028514722
openmp_tile_list_parallel,5000,53,1,1.035582202
openmp_tile_list_parallel,5000,53,2,1.040596768
openmp_tile_list_parallel,5000,53,3,1.037362635
openmp_tile_list_parallel,5000,53,4,1.028287497
openmp_tile_list_parallel,5000,54,0,1.016695085
openmp_tile_list_parallel,5000,54,1,1.016665095
openmp_tile_list_parallel,5000,54,2,1.029848913
openmp_tile_list_parallel,5000,54,3,1.025828048
openmp_tile_list_parallel,5000,54,4,1.037603211
openmp_tile_list_parallel,5000,55,0,1.017455098
openmp_tile_list_parallel,5000,55,1,1.024435717
openmp_tile_list_parallel,5000,55,2,1.017364798
openmp_tile_list_parallel,5000,55,3,1.028013108
openmp_tile_list_parallel,5000,55,4,1.020347939
openmp_tile_list_parallel,5000,56,0,1.016632285
openmp_tile_list_parallel,5000,56,1,1.00350005
openmp_tile_list_parallel,5000,56,2,1.020129223
openmp_tile_list_parallel,5000,56,3,1.004811385
openmp_tile_list_parallel,5000,56,4,1.01198586
openmp_tile_list_parallel,5000,57,0,1.00946079
openmp_tile_list_parallel,5000,57,1,1.019191717
openmp_tile_list_parallel,5000,57,2,1.004202991
openmp_tile_list_parallel,5000,57,3,1.01608574
openmp_tile_list_parallel,5000,57,4,1.018431724
openmp_tile_list_parallel,5000,58,0,1.009625032
openmp_tile_list_parallel,5000,58,1,0.996328304
openmp_tile_list_parallel,5000,58,2,1.007650665
openmp_tile_list_parallel,5000,58,3,1.003820209
openmp_tile_list_parallel,5000,58,4,1.006863665
openmp_tile_list_parallel,5000,59,0,0.999713973
openmp_tile_list_parallel,5000,59,1,1.017308658
openmp_tile_list_parallel,5000,59,2,0.992069434
openmp_tile_list_parallel,5000,59,3,1.001126026
openmp_tile_list_parallel,5000,59,4,0.998997164
openmp_tile_list_parallel,5000,60,0,1.006209482
openmp_tile_list_parallel,5000,60,1,0.984030734
openmp_tile_list_parallel,5000,60,2,0.996656643
openmp_tile_list_parallel,5000,60,3,0.994799645
openmp_tile_list_parallel,5000,60,4,0.998585519
openmp_tile_list_parallel,5000,61,0,1.002128174
openmp_tile_list_parallel,5000,61,1,1.003151622
openmp_tile_list_parallel,5000,61,2,0.993329762
openmp_tile_list_parallel,5000,61,3,1.000492798
openmp_tile_list_parallel,5000,61,4,1.001675414
openmp_tile_list_parallel,5000,62,0,0.989008565
openmp_tile_list_parallel,5000,62,1,0.988053162
openmp_tile_list_parallel,5000,62,2,0.996601844
openmp_tile_list_parallel,5000,62,3,0.980355842
openmp_tile_list_parallel,5000,62,4,1.000325867
openmp_tile_list_parallel,5000,63,0,0.992773271
openmp_tile_list_parallel,5000,63,1,0.995745256
openmp_tile_list_parallel,5000,63,2,0.982357476
openmp_tile_list_parallel,5000,63,3,0.993658292
openmp_tile_list_parallel,5000,63,4,0.981152664
openmp_tile_list_parallel,5000,64,0,0.997197974
openmp_tile_list_parallel,5000,64,1,0.984322566
openmp_tile_list_parallel,5000,64,2,0.991412285
openmp_tile_list_parallel,5000,64,3,0.98467211
openmp_tile_list_parallel,5000,64,4,0.989116417
openmp_tile_list_parallel,5000,65,0,0.983746791
openmp_tile_list_parallel,5000,65,1,0.984828625
openmp_tile_list_parallel,5000,65,2,0.983375085
openmp_tile_list_parallel,5000,65,3,0.986532487
openmp_tile_list_parallel,5000,65,4,0.983624174
openmp_tile_list_parallel,5000,66,0,0.978063604
openmp_tile_list_parallel,5000,66,1,0.980674449
openmp_tile_list_parallel,5000,66,2,0.985638537
openmp_tile_list_parallel,5000,66,3,0.975167264
openmp_tile_list_parallel,5000,66,4,0.973066863
openmp_tile_list_parallel,5000,67,0,0.98741026
openmp_tile_list_parallel,5000,67,1,0.993038747
openmp_tile_list_parallel,5000,67,2,0.979054579
openmp_tile_list_parallel,5000,67,3,0.988882181
openmp_tile_list_parallel,5000,67,4,0.978315827
openmp_tile_list_parallel,5000,68,0,0.978906151
openmp_tile_list_parallel,5000,68,1,0.97536942
openmp_tile_list_parallel,5000,68,2,0.976496621
openmp_tile_list_parallel,5000,68,3,0.973675426
openmp_tile_list_parallel,5000,68,4,0.985965379
openmp_tile_list_parallel,5000,69,0,0.964598553
openmp_tile_list_parallel,5000,69,1,0.978215765
openmp_tile_list_parallel,5000,69,2,0.965368524
openmp_tile_list_parallel,5000,69,3,0.983168215
openmp_tile_list_parallel,5000,69,4,0.976600671
openmp_tile_list_parallel,5000,70,0,0.971669
openmp_tile_list_parallel,5000,70,1,0.967301806
openmp_tile_list_parallel,5000,70,2,0.970046623
openmp_tile_list_parallel,5000,70,3,0.96376026
openmp_tile_list_parallel,5000,70,4,0.976490695
openmp_tile_list_parallel,5000,71,0,0.964977387
openmp_tile_list_parallel,5000,71,1,0.968570619
openmp_tile_list_parallel,5000,71,2,0.961994708
openmp_tile_list_parallel,5000,71,3,0.971732296
openmp_tile_list_parallel,5000,71,4,0.967500873
openmp_tile_list_parallel,5000,72,0,0.962355565
openmp_tile_list_parallel,5000,72,1,0.955247548
openmp_tile_list_parallel,5000,72,2,0.965844744
openmp_tile_list_parallel,5000,72,3,0.957976706
openmp_tile_list_parallel,5000,72,4,0.966040842
openmp_tile_list_parallel,5000,73,0,0.953594018
openmp_tile_list_parallel,5000,73,1,0.974663191
openmp_tile_list_parallel,5000,73,2,0.960330531
openmp_tile_list_parallel,5000,73,3,0.966627909
openmp_tile_list_parallel,5000,73,4,0.953663089
openmp_tile_list_parallel,5000,74,0,0.958708331
openmp_tile_list_parallel,5000,74,1,0.951694879
openmp_tile_list_parallel,5000,74,2,0.955618669
openmp_tile_list_parallel,5000,74,3,0.942973423
openmp_tile_list_parallel,5000,74,4,0.961025758
openmp_tile_list_parallel,5000,75,0,0.95931737
openmp_tile_list_parallel,5000,75,1,0.949078382
openmp_tile_list_parallel,5000,75,2,0.949860864
openmp_tile_list_parallel,5000,75,3,0.957754065
openmp_tile_list_parallel,5000,75,4,0.953054102
openmp_tile_list_parallel,5000,76,0,0.942620213
openmp_tile_list_parallel,5000,76,1,0.948360576
openmp_tile_list_parallel,5000,76,2,0.946307681
openmp_tile_list_parallel,5000,76,3,0.939995345
openmp_tile_list_parallel,5000,76,4,0.946750953
openmp_task_dag_blocked,5000,1,0,4.609813567
openmp_task_dag_blocked,5000,1,1,4.593312004
openmp_task_dag_blocked,5000,1,2,4.598364505
openmp_task_dag_blocked,5000,1,3,4.601801097
openmp_task_dag_blocked,5000,1,4,4.60074213
openmp_task_dag_blocked,5000,2,0,2.317727853
openmp_task_dag_blocked,5000,2,1,2.324949824
openmp_task_dag_blocked,5000,2,2,2.320261593
openmp_task_dag_blocked,5000,2,3,2.331280774
openmp_task_dag_blocked,5000,2,4,2.334854041
openmp_task_dag_blocked,5000,3,0,1.644292173
openmp_task_dag_blocked,5000,3,1,1.631161038
openmp_task_dag_blocked,5000,3,2,1.642164345
openmp_task_dag_blocked,5000,3,3,1.636455478
openmp_task_dag_blocked,5000,3,4,1.644432852
openmp_task_dag_blocked,5000,4,0,1.26256506
openmp_task_dag_blocked,5000,4,1,1.270188383
openmp_task_dag_blocked,5000,4,2,1.267530289
openmp_task_dag_blocked,5000,4,3,1.259661077
openmp_task_dag_blocked,5000,4,4,1.26008035
openmp_task_dag_blocked,5000,5,0,1.017631429
openmp_task_dag_blocked,5000,5,1,1.016172181
openmp_task_dag_blocked,5000,5,2,1.02428753
openmp_task_dag_blocked,5000,5,3,1.016327202
openmp_task_dag_blocked,5000,5,4,1.018019265
openmp_task_dag_blocked,5000,6,0,0.859698868
openmp_task_dag_blocked,5000,6,1,0.85566905
openmp_task_dag_blocked,5000,6,2,0.859422559
openmp_task_dag_blocked,5000,6,3,0.853681367
openmp_task_dag_blocked,5000,6,4,0.858441405
openmp_task_dag_blocked,5000,7,0,0.744933743
openmp_task_dag_blocked,5000,7,1,0.74815299
openmp_task_dag_blocked,5000,7,2,0.750947589
openmp_task_dag_blocked,5000,7,3,0.745976963
openmp_task_dag_blocked,5000,7,4,0.747223307
openmp_task_dag_blocked,5000,8,0,0.661073644
openmp_task_dag_blocked,5000,8,1,0.657234716
openmp_task_dag_blocked,5000,8,2,0.658255673
openmp_task_dag_blocked,5000,8,3,0.658790868
openmp_task_dag_blocked,5000,8,4,0.660758971
openmp_task_dag_blocked,5000,9,0,0.591870072
openmp_task_dag_blocked,5000,9,1,0.594632188
openmp_task_dag_blocked,5000,9,2,0.594083487
openmp_task_dag_blocked,5000,9,3,0.593013597
openmp_task_dag_blocked,5000,9,4,0.594924474
openmp_task_dag_blocked,5000,10,0,0.538788159
openmp_task_dag_blocked,5000,10,1,0.543087001
